,temperature,exhaust_vaccum,ambient_pressure,relative_humidity,electric_power
596,21.81,65.46,1013.97,52.16,444.66
597,26.65,74.67,1015.73,77.32,435.9
598,12.81,45.51,1015.46,79.97,469.27
599,23.09,60.95,1015.02,68.78,450.31
600,24.03,66.54,1012.19,69.15,438.08
601,27.67,69.59,1009.13,82.15,437.29
602,25.79,67.17,1007.89,81.38,440.75
603,16.39,41.96,1011.7,94.85,463.99
604,21.04,47.43,1007.15,64.82,450.27
605,24.95,76.16,1006.2,76.16,437.47
606,30.34,71.25,1000.94,67.29,431.18
607,13.78,42.03,1017.51,84.94,467.6
608,24.77,71.94,1006.77,88.86,432.27
609,31.68,73.68,1014.85,64.0,431.11
610,21.91,70.32,1009.17,90.57,439.29
611,22.4,68.31,1009.52,83.5,446.91
612,22.99,68.67,1006.65,77.62,446.67
613,2.58,39.42,1028.68,69.03,488.69
614,11.36,41.48,1012.8,76.16,465.37
615,21.44,60.32,1015.2,81.1,448.84
616,21.58,67.25,1017.39,79.0,446.15
617,18.89,58.66,1010.96,84.07,453.33
618,6.62,42.49,1008.74,94.57,482.74
619,12.8,39.16,1015.94,89.83,472.47
620,9.59,37.14,1013.8,72.85,474.74
621,30.02,68.24,1009.8,65.73,429.5
622,15.62,40.12,1013.03,96.26,462.59
623,15.9,41.35,1006.28,78.2,464.03
624,8.94,43.13,1014.82,76.66,483.63
625,12.79,41.62,1010.52,81.83,466.91
626,16.88,39.99,1007.08,74.29,462.83
627,25.58,64.45,1011.07,61.47,447.16
628,21.37,57.76,1018.8,70.12,454.66
629,11.49,41.54,1020.17,70.91,476.74
630,13.93,42.86,1032.37,71.11,468.88
631,9.43,41.4,1028.42,84.92,479.28
632,9.43,41.4,1028.81,85.83,475.8
633,13.71,43.41,1015.45,69.26,466.06
634,30.22,74.9,1003.57,67.15,434.17
635,13.57,42.99,1007.51,88.95,472.04
636,24.51,58.79,1016.11,61.7,443.5
637,12.11,41.17,1019.46,62.59,475.53
638,17.34,44.78,1007.81,56.38,454.97
639,20.73,41.1,1001.86,47.51,456.44
640,31.18,77.95,1014.89,65.62,431.58
641,8.29,36.08,1020.38,81.53,483.26
642,16.7,46.18,1011.4,95.51,458.05
643,18.02,49.78,1003.86,100.09,451.41
644,27.62,63.9,1013.11,43.56,442.89
645,25.8,71.58,1010.08,85.14,435.2
646,18.86,51.43,1010.27,86.0,446.91
647,14.71,52.72,1024.7,70.29,462.34
648,26.92,68.27,1008.11,61.73,435.17
649,23.13,72.24,1010.92,92.3,437.67
650,10.75,45.0,1023.68,89.37,481.96
651,14.05,40.35,1011.52,66.21,475.54
652,10.8,40.22,1011.25,84.57,478.21
653,8.64,39.69,1001.57,98.27,473.55
654,21.36,58.95,1018.35,78.87,443.93
655,11.1,44.85,1014.27,65.08,477.03
656,31.81,66.44,1011.21,53.55,426.84
657,28.99,68.24,1008.75,66.57,428.28
658,10.31,45.01,1018.42,93.67,473.74
659,21.94,58.79,1010.3,88.21,447.52
660,28.18,77.54,1011.99,74.72,430.55
661,21.17,59.8,1016.06,77.73,455.66
662,26.16,63.76,1010.03,68.77,437.24
663,15.43,39.64,1008.58,87.99,464.05
664,10.08,41.16,1023.14,96.03,469.17
665,27.83,72.29,1012.04,48.86,445.73
666,11.83,38.25,1013.36,85.33,473.31
667,28.5,73.77,1002.82,86.38,431.7
668,9.97,41.62,1013.99,96.02,464.86
669,25.87,57.32,1012.06,44.13,442.87
670,33.96,68.94,1006.93,47.39,427.06
671,26.64,62.44,1011.81,72.46,438.67
672,9.39,39.66,1019.22,75.33,482.16
673,17.19,58.86,1016.74,85.97,451.87
674,25.15,68.61,1011.03,53.59,447.91
675,9.77,41.44,1017.69,78.26,481.74
676,20.13,47.03,1012.59,83.03,459.15
677,32.16,66.25,1008.17,56.88,434.5
678,10.0,39.66,1016.83,78.91,479.97
679,3.74,35.19,1018.58,98.84,490.5
680,14.6,44.84,1023.58,88.21,464.88
681,24.96,69.68,1011.37,63.12,447.2
682,9.11,40.02,1031.1,83.02,479.03
683,22.25,51.86,1013.08,83.64,451.04
684,23.77,59.21,1011.97,80.08,440.08
685,16.73,58.59,1015.02,89.61,455.3
686,10.4,40.43,1025.46,75.09,492.09
687,21.95,68.08,1012.91,69.36,443.93
688,27.58,73.06,1009.63,88.31,438.1
689,29.79,69.34,1008.82,65.13,434.74
690,13.74,42.74,1029.54,70.0,465.92
691,12.19,41.17,1019.43,65.47,475.64
692,7.98,40.77,1008.69,98.65,480.72
693,17.28,44.06,1018.15,66.93,462.05
694,25.57,59.43,1008.88,61.19,438.9
695,22.19,58.49,1010.91,77.03,449.4
696,20.58,50.78,1008.87,91.18,445.03
697,24.91,52.3,1008.72,68.26,441.15
698,30.49,64.44,1013.43,51.73,438.09
699,12.03,40.75,1015.93,85.07,474.97
700,32.21,68.14,1003.34,62.44,426.56
701,18.76,44.71,1015.15,30.83,462.18
702,21.5,59.87,1019.05,76.56,444.05
703,25.69,57.32,1012.34,44.18,441.43
704,16.89,49.21,1015.19,70.39,458.25
705,24.41,73.67,1007.39,86.92,435.56
706,11.01,40.22,1011.13,83.09,476.69
707,10.22,39.64,1010.72,63.05,477.22
708,29.89,64.69,1006.37,58.78,435.39
709,9.75,36.66,1026.21,70.12,479.45
710,18.64,67.71,1003.84,89.63,442.26
711,29.42,56.9,1006.51,53.6,439.51
712,9.45,41.4,1027.06,87.35,479.0
713,26.17,59.92,1010.01,73.75,444.96
714,23.56,49.16,1003.31,66.98,445.36
715,22.83,65.18,1012.24,79.74,442.43
716,25.58,47.01,1014.5,63.53,454.39
717,15.63,40.56,1018.68,59.44,472.15
718,22.18,59.8,1016.77,73.16,453.24
719,29.25,69.13,1010.27,67.35,426.29
720,8.67,36.66,1026.8,84.36,480.38
721,22.8,69.23,1011.8,76.95,439.3
722,14.85,58.59,1014.04,89.85,454.62
723,29.14,67.45,1015.51,46.47,433.34
724,9.08,40.46,1019.48,77.37,476.81
725,31.12,68.14,1003.67,67.36,427.06
726,13.87,41.74,1021.42,64.02,472.12
727,26.81,74.9,1003.99,79.88,435.56
728,26.23,59.87,1012.93,66.62,447.16
729,10.98,41.54,1019.94,69.83,479.08
730,14.2,52.75,1025.64,61.02,465.48
731,13.78,38.28,1014.8,81.19,467.43
732,23.77,64.15,1021.02,55.87,448.43
733,11.09,41.58,1020.99,91.09,464.81
734,21.99,42.48,1011.77,74.04,456.65
735,14.69,54.3,1018.01,73.4,462.63
736,17.02,51.86,1021.53,81.28,460.0
737,16.8,44.9,1009.14,79.78,456.42
738,24.42,64.79,1016.12,69.32,449.1
739,6.81,37.49,1010.74,88.25,482.21
740,6.91,36.08,1021.82,84.31,486.37
741,24.4,62.26,1011.62,70.1,439.06
742,15.83,41.67,1013.39,74.12,464.93
743,10.88,44.63,1020.52,86.81,469.57
744,26.93,67.07,1005.65,60.26,437.76
745,20.38,66.54,1013.95,77.8,448.93
746,13.11,41.44,1015.55,74.45,471.61
747,24.51,65.12,1016.18,62.39,447.46
748,12.76,40.27,1006.58,49.34,474.03
749,19.69,57.32,1012.41,75.51,449.59
750,28.57,69.34,1007.98,65.55,439.46
751,26.96,72.58,1009.23,89.62,429.03
752,7.87,41.17,1020.33,77.77,486.2
753,25.04,63.86,1018.92,52.79,441.6
754,9.0,40.78,1025.39,99.22,468.5
755,16.64,45.87,1009.02,98.86,456.79
756,12.25,44.58,1016.47,81.15,475.24
757,21.61,58.62,1017.61,76.07,449.11
758,19.95,58.46,1017.45,89.46,447.1
759,11.77,40.71,1024.55,72.49,477.94
760,9.6,41.82,1032.93,72.63,475.01
761,37.11,68.94,1006.23,31.15,429.25
762,26.88,59.21,1013.54,58.13,437.11
763,28.15,72.99,1007.62,70.03,431.83
764,10.4,42.44,1014.24,93.48,480.04
765,9.14,37.36,1015.22,78.06,491.97
766,24.54,44.89,1010.05,59.13,445.11
767,7.95,41.26,1008.48,97.92,480.6
768,8.32,39.64,1010.93,78.21,479.69
769,28.55,74.33,1011.77,73.34,426.48
770,27.82,52.84,1006.23,52.18,440.31
771,22.76,44.05,1006.95,74.07,450.31
772,24.7,50.23,1016.23,62.03,454.42
773,30.15,69.88,1007.2,73.67,434.75
774,15.19,41.43,1011.34,89.67,470.41
775,15.75,47.45,1009.86,86.68,451.5
776,6.11,38.68,1017.53,79.23,482.97
777,29.9,64.79,1016.9,48.24,441.41
778,13.66,45.0,1021.97,79.04,473.12
779,25.05,58.59,1013.37,66.14,442.93
780,13.77,43.13,1016.63,62.13,468.45
781,11.82,41.17,1019.5,55.74,475.61
782,23.54,65.27,1013.78,64.28,445.19
783,23.28,60.84,1017.91,67.5,444.13
784,22.97,72.24,1011.15,95.85,437.41
785,22.97,62.4,1010.25,75.18,445.3
786,9.37,44.77,1020.61,87.31,474.41
787,21.08,46.93,1014.49,63.33,453.87
788,19.32,52.9,1016.86,68.2,457.66
789,20.61,65.61,1014.91,83.82,449.72
790,23.29,65.61,1014.81,70.27,447.67
791,11.91,44.45,1021.39,84.49,466.52
792,26.0,70.47,1009.61,74.66,435.05
793,13.98,54.3,1015.58,74.91,466.52
794,16.69,46.18,1011.0,97.85,458.57
795,12.35,44.2,1017.81,82.49,471.65
796,11.88,40.64,1020.5,85.43,470.06
797,23.76,58.41,1013.85,85.38,445.85
798,25.52,71.73,1009.91,79.55,434.67
799,24.73,70.72,1009.82,88.79,439.3
800,12.66,40.35,1011.37,82.77,473.11
801,18.23,45.01,1012.24,73.86,454.06
802,27.62,72.43,1007.54,71.33,428.76
803,18.98,38.52,1018.85,63.16,454.6
804,21.81,65.06,1014.6,66.41,447.13
805,23.88,69.94,1007.48,61.0,440.63
806,16.22,46.36,1020.04,91.73,460.73
807,20.67,57.5,1014.42,81.89,453.29
808,13.33,39.39,1013.93,84.74,471.23
809,28.38,72.39,998.93,73.85,432.02
810,7.06,41.38,1021.94,83.55,487.71
811,26.5,66.75,1018.48,61.62,431.23
812,21.47,58.79,1017.0,76.97,446.33
813,18.22,45.09,1013.62,75.56,454.74
814,9.69,40.46,1019.1,71.91,472.16
815,12.38,44.2,1020.23,81.5,467.04
816,11.68,40.55,1017.31,99.82,473.51
817,22.84,67.32,1013.77,64.67,438.36
818,11.93,38.78,1013.15,96.08,474.57
819,15.46,44.88,1017.52,93.32,461.2
820,19.62,68.63,1012.26,68.05,453.84
821,22.99,61.02,1009.88,81.56,440.85
822,8.93,40.46,1019.03,71.0,472.77
823,25.08,61.02,1010.01,73.21,437.31
824,18.93,67.71,1005.04,82.4,444.55
825,26.31,52.09,1013.39,53.59,447.04
826,17.37,58.49,1012.2,91.14,456.29
827,16.62,52.05,1011.96,67.81,457.89
828,32.02,67.83,1007.77,53.31,426.55
829,30.28,58.9,1005.03,54.59,439.06
830,24.5,58.66,1011.54,57.92,451.03
831,31.04,66.54,1003.83,53.05,431.66
832,23.47,60.77,1017.19,75.36,444.46
833,23.72,70.47,1010.65,75.39,438.5
834,28.79,68.51,1013.02,62.84,432.51
835,8.66,41.01,1022.51,98.55,472.16
836,26.77,68.08,1010.83,63.48,432.91
837,6.38,40.07,1018.53,60.2,492.96
838,22.85,59.15,1014.74,63.92,448.61
839,22.88,65.48,1017.33,66.26,447.14
840,20.3,58.46,1015.93,82.13,448.79
841,23.23,64.69,1008.12,76.6,444.01
842,24.87,65.75,1006.45,65.75,435.6
843,12.74,41.5,1012.94,86.28,469.92
844,12.33,39.85,1012.53,66.04,479.32
845,26.71,70.4,1007.59,82.63,432.64
846,13.42,41.23,994.17,95.79,468.82
847,7.6,41.04,1021.82,88.97,475.32
848,27.15,73.9,1007.57,74.42,433.09
849,17.28,39.99,1007.09,74.25,463.28
850,20.28,68.63,1012.42,70.31,454.36
851,15.27,38.73,1002.83,77.77,465.99
852,14.29,37.85,1009.98,92.81,468.63
853,26.7,70.32,1011.04,86.41,438.46
854,14.73,39.82,1012.67,80.82,470.41
855,10.36,41.46,1017.53,92.04,478.27
856,16.5,39.72,1003.05,65.99,459.06
857,13.43,43.69,1016.21,73.01,475.36
858,30.12,69.68,1012.89,60.64,436.34
859,18.36,62.1,1019.9,79.09,453.5
860,22.35,57.76,1017.92,68.18,453.74
861,22.89,65.34,1015.53,61.0,450.53
862,9.68,41.06,1022.75,87.44,476.67
863,25.66,70.02,1010.89,68.14,442.2
864,22.0,59.54,1004.55,95.25,439.37
865,16.74,41.16,1006.87,74.24,463.0
866,26.78,52.3,1008.52,61.23,441.21
867,10.95,40.22,1010.04,78.96,477.23
868,33.79,69.05,1001.62,40.13,435.1
869,23.8,48.6,1002.43,67.32,440.89
870,8.06,39.96,1024.23,94.48,476.03
871,25.54,70.47,1009.28,73.5,436.16
872,18.27,50.16,1011.07,95.91,451.76
873,26.23,70.72,1009.73,73.44,445.28
874,30.93,73.42,1010.98,56.42,432.44
875,30.04,67.25,1017.65,52.84,435.17
876,20.62,48.41,1007.37,87.51,445.4
877,14.81,43.7,1015.1,60.72,469.5
878,31.71,73.5,1010.63,40.17,430.45
879,5.76,40.07,1013.22,62.99,494.67
880,15.0,41.17,1015.57,64.82,468.72
881,25.97,68.12,1013.11,61.97,437.11
882,29.47,71.32,1008.07,67.0,437.14
883,23.96,51.3,1011.81,71.81,451.11
884,8.99,41.26,1020.52,91.96,476.09
885,26.92,62.44,1011.09,70.8,437.99
886,19.13,42.18,1001.45,98.77,456.04
887,26.82,65.27,1013.6,53.85,437.84
888,12.04,42.34,1019.72,94.67,465.36
889,23.17,62.39,1008.04,89.42,439.29
890,23.72,58.62,1016.32,71.17,447.13
891,14.84,41.48,1017.26,63.42,460.3
892,22.37,50.78,1008.84,82.06,449.08
893,26.21,56.85,1011.45,41.37,439.55
894,9.08,36.71,1025.07,81.32,479.02
895,2.71,39.42,1026.66,81.11,489.3
896,17.82,65.94,1013.44,88.13,452.82
897,15.65,39.59,1012.8,87.63,461.94
898,29.45,70.02,1010.28,65.93,437.82
899,28.44,67.07,1006.08,50.42,433.15
900,28.19,71.97,1008.85,84.67,438.8
901,13.75,41.49,1019.9,88.23,469.02
902,6.49,36.3,1016.52,69.1,483.43
903,15.81,54.3,1017.8,68.45,461.63
904,34.09,68.51,1009.0,32.96,431.19
905,18.8,44.71,1016.56,31.29,459.85
906,25.14,64.63,1020.63,54.0,446.63
907,28.09,77.95,1017.07,70.98,436.94
908,9.78,52.75,1022.97,78.31,469.58
909,23.74,65.34,1013.7,62.9,447.31
910,11.95,41.48,1013.44,74.83,465.41
911,19.5,40.79,1003.8,89.45,457.09
912,27.23,63.9,1014.3,47.19,443.61
913,13.94,38.47,1015.03,53.9,466.54
914,21.83,63.13,1013.4,85.82,443.41
915,15.46,37.64,1014.57,87.53,462.96
916,28.39,65.51,1014.52,66.48,438.78
917,14.48,44.06,1018.73,75.88,467.46
918,25.76,63.94,1018.49,42.14,445.78
919,8.25,37.49,1009.02,81.09,480.38
920,19.64,46.33,1013.33,98.99,451.45
921,26.25,61.02,1011.47,71.22,436.44
922,24.37,65.61,1014.5,65.67,443.13
923,23.45,45.61,1012.84,73.42,454.92
924,25.89,48.41,1008.59,65.38,442.12
925,32.38,73.91,1004.05,61.69,430.17
926,26.05,58.59,1012.32,49.83,452.41
927,25.27,69.89,1015.21,79.33,436.33
928,33.2,73.88,1005.67,48.48,438.12
929,12.93,41.39,1018.5,80.28,472.57
930,10.59,42.49,1009.59,77.36,477.49
931,11.66,44.6,1018.39,89.98,471.3
932,14.26,44.47,1028.81,72.19,465.77
933,17.27,43.52,1021.37,76.73,460.08
934,8.64,38.56,1016.51,66.03,484.45
935,25.14,69.13,1011.15,85.67,433.95
936,28.12,73.42,1011.49,80.16,435.46
937,6.41,40.81,1026.57,93.51,484.49
938,14.49,44.84,1024.09,86.55,465.72
939,10.07,34.69,1028.09,70.52,478.65
940,9.42,41.4,1029.21,86.4,474.75
941,29.63,69.71,1009.04,67.26,435.27
942,30.12,74.16,1013.13,63.56,433.08
943,18.76,58.79,1016.66,88.22,453.44
944,20.37,54.9,1016.94,65.86,453.94
945,11.7,25.36,1008.65,92.11,470.88
946,22.21,45.01,1012.22,54.84,450.6
947,19.95,57.25,1011.08,88.04,453.03
948,25.15,71.14,1011.68,70.33,434.99
949,27.96,77.24,1007.23,78.51,433.35
950,33.4,69.98,1013.29,47.78,432.44
951,21.6,59.8,1016.9,76.59,450.14
952,14.13,40.75,1016.05,72.41,471.44
953,8.13,71.14,1018.94,86.7,471.99
954,17.65,62.1,1019.63,84.3,452.2
955,16.58,38.01,1023.5,60.14,464.03
956,20.76,59.21,1017.94,80.84,447.67
957,28.31,66.17,1009.75,72.66,444.51
958,23.12,69.71,1008.98,84.41,442.21
959,24.94,62.96,1019.76,58.44,443.48
960,5.67,45.87,1008.91,93.29,478.44
961,7.44,38.5,1012.81,70.27,488.12
962,25.42,75.6,1017.39,77.63,438.24
963,9.47,41.4,1026.21,89.08,480.79
964,22.03,64.79,1017.95,76.2,450.25
965,21.09,67.07,1004.38,89.01,444.75
966,24.2,60.95,1014.82,59.42,448.43
967,13.4,41.58,1020.5,71.17,461.54
968,11.06,40.64,1021.47,96.16,479.13
969,22.56,60.29,1018.19,67.53,447.15
970,26.0,69.88,1007.99,87.07,434.79
971,18.81,52.08,1004.43,99.6,450.87
972,10.39,40.96,1023.51,84.73,479.0
973,27.58,71.97,1008.51,87.99,430.53
974,15.29,41.35,1006.32,82.56,466.27
975,11.86,40.27,1008.06,72.91,474.57
976,10.59,41.54,1019.94,72.52,478.74
977,22.7,64.05,1012.65,89.69,448.76
978,10.39,40.22,1004.95,91.65,476.49
979,9.54,41.17,1019.79,65.61,481.18
980,24.56,58.82,1011.42,72.47,442.76
981,13.61,42.34,1017.57,91.35,465.65
982,25.89,48.41,1008.49,68.58,440.92
983,17.1,49.69,1005.53,81.82,457.32
984,22.32,48.41,1008.68,79.11,445.36
985,19.22,65.06,1015.05,82.5,446.98
986,28.11,66.17,1010.51,65.16,444.2
987,9.42,41.4,1029.99,88.41,477.01
988,12.27,41.17,1019.39,52.18,473.84
989,7.1,41.74,1022.25,91.07,484.12
990,11.83,44.6,1018.49,89.06,469.96
991,7.33,41.16,1023.17,92.43,466.16
992,26.31,48.6,1002.64,60.04,440.06
993,22.08,69.94,1008.41,72.86,441.57
994,24.33,68.08,1013.02,64.81,442.93
995,4.49,40.27,1012.01,76.5,494.24
996,23.5,54.42,1012.31,68.29,455.38
997,6.61,38.68,1017.5,63.88,483.88
998,25.2,63.76,1009.78,64.96,438.15
999,31.99,53.53,1004.98,53.53,432.43
1000,22.7,59.92,1011.05,90.84,436.7
1001,32.84,74.67,1015.89,31.81,430.88
1002,8.09,43.02,1014.79,81.06,484.35
1003,26.73,68.84,1010.75,66.83,440.45
1004,27.25,50.05,1006.53,60.64,439.63
1005,28.67,69.14,1008.24,72.68,433.79
1006,6.76,36.25,1028.31,91.16,484.36
1007,8.36,40.22,1011.6,89.18,484.66
1008,12.37,43.22,1009.1,76.06,468.49
1009,29.08,52.84,1006.14,40.09,438.24
1010,12.31,44.03,1007.78,94.42,468.13
1011,24.39,63.77,1013.3,77.53,443.65
1012,18.26,60.95,1016.94,78.91,457.03
1013,18.72,60.07,1015.81,70.55,454.35
1014,32.2,69.68,1012.12,42.47,437.35
1015,24.32,59.14,1017.46,80.14,438.08
1016,10.77,41.46,1021.42,87.18,479.22
1017,20.94,49.02,1008.91,87.32,448.18
1018,9.84,36.66,1026.7,70.02,477.62
1019,5.74,40.62,1016.31,84.91,481.15
1020,22.38,49.3,1003.56,83.83,441.0
1021,7.8,39.04,1018.46,66.5,482.31
1022,32.41,67.83,1008.54,55.96,426.85
1023,24.42,65.94,1011.25,65.04,439.63
1024,12.32,43.69,1016.26,83.18,471.6
1025,14.04,40.2,1013.29,89.54,465.25
1026,18.77,58.66,1010.34,87.25,454.54
1027,24.54,60.23,1011.55,72.78,445.25
1028,11.92,41.2,1016.99,81.24,476.0
1029,14.1,44.92,1023.95,89.5,467.22
1030,25.21,59.21,1013.19,62.85,438.7
1031,26.56,65.59,1012.6,64.25,443.66
1032,21.32,48.14,1016.57,71.81,449.09
1033,20.99,67.07,1005.17,82.41,442.02
1034,8.8,39.42,1025.17,68.72,476.5
1035,17.14,40.55,1000.05,71.41,461.21
1036,20.92,70.02,1011.06,85.63,437.96
1037,25.75,71.14,1008.33,77.12,433.64
1038,16.48,68.28,1004.27,99.89,449.7
1039,8.43,40.6,1015.39,91.81,483.1
1040,23.0,60.27,1018.72,84.25,442.0
1041,10.87,42.02,1002.08,95.22,472.63
1042,23.57,61.47,1009.27,84.17,435.82
1043,22.35,51.43,1011.34,77.33,445.34
1044,27.58,78.05,1010.83,94.98,431.95
1045,23.34,63.73,1012.1,79.11,443.68
1046,27.47,66.86,1006.1,70.2,437.45
1047,28.66,74.93,1014.04,51.26,440.79
1048,10.76,40.78,1023.81,87.96,469.97
1049,14.8,44.92,1024.06,91.67,464.01
1050,17.31,44.71,1017.43,35.4,463.05
1051,21.83,57.85,1012.49,75.16,448.21
1052,26.8,72.58,1009.22,89.03,431.18
1053,19.85,56.53,1020.57,74.05,457.17
1054,26.09,49.3,1003.79,66.19,439.82
1055,18.87,52.08,1005.25,99.19,449.61
1056,24.93,73.5,1011.28,83.09,437.35
1057,18.71,53.16,1013.26,82.64,455.7
1058,22.28,58.86,1014.08,66.47,446.55
1059,31.94,69.98,1013.32,56.17,432.03
1060,26.88,60.96,1012.1,57.9,446.77
1061,26.15,63.21,1012.31,76.44,441.23
1062,21.49,61.27,1019.81,63.21,450.07
1063,27.97,66.17,1010.81,63.73,441.7
1064,3.4,39.64,1011.1,83.43,459.86
1065,27.0,69.4,1004.86,82.2,433.83
1066,31.3,70.79,1004.3,54.37,428.75
1067,24.44,59.14,1016.74,71.82,443.5
1068,30.72,69.13,1009.94,61.66,435.83
1069,20.34,69.45,1012.76,91.05,442.73
1070,9.59,38.56,1017.01,60.1,481.3
1071,23.79,58.2,1016.77,55.88,446.88
1072,13.49,43.41,1015.75,57.86,461.06
1073,27.62,71.14,1011.6,52.8,434.72
1074,25.11,58.79,1015.99,60.55,442.34
1075,20.48,60.29,1017.16,72.1,455.51
1076,8.53,38.18,1017.54,76.49,480.86
1077,11.48,37.92,1008.47,70.55,472.9
1078,14.82,42.74,1028.04,69.81,466.34
1079,27.37,65.06,1013.09,50.92,440.5
1080,19.82,58.16,1016.76,74.66,455.5
1081,5.49,40.81,1014.43,90.41,487.36
1082,10.62,39.96,1025.37,96.64,470.8
1083,15.67,45.17,1018.73,94.74,462.09
1084,22.67,58.2,1016.91,60.75,446.36
1085,6.86,38.08,1019.62,77.37,486.92
1086,18.36,51.43,1010.57,90.17,459.8
1087,16.85,41.35,1006.14,79.21,463.37
1088,20.37,52.05,1012.34,62.57,456.11
1089,26.1,62.91,1012.44,60.91,446.05
1090,29.85,71.58,1010.04,58.66,432.26
1091,16.47,44.89,1010.04,82.01,459.69
1092,27.5,59.54,1004.88,72.7,438.81
1093,16.49,49.39,1018.1,93.13,461.54
1094,26.03,59.07,1007.3,82.52,440.6
1095,12.27,41.17,1019.41,58.1,475.13
1096,30.68,71.8,1010.81,61.4,435.4
1097,14.04,48.79,1017.62,75.25,464.09
1098,25.48,60.29,1017.55,51.22,443.77
1099,20.34,46.63,1013.16,79.08,453.62
1100,16.2,65.46,1013.97,89.84,451.86
1101,6.52,39.85,1012.55,86.36,483.01
1102,21.36,59.54,1007.99,92.62,446.09
1103,27.01,52.3,1007.78,60.38,439.51
1104,20.72,68.61,1011.25,87.1,447.89
1105,13.61,42.34,1017.78,88.84,466.17
1106,21.03,67.45,1015.01,68.59,447.11
1107,20.45,59.8,1015.13,79.21,452.96
1108,20.54,68.12,1012.23,81.06,440.28
1109,10.45,41.01,1020.57,93.84,465.74
1110,30.74,71.77,1006.24,53.38,434.89
1111,17.89,44.78,1010.03,53.78,457.74
1112,27.32,73.42,1012.07,86.3,432.74
1113,19.88,44.6,1015.52,37.85,467.68
1114,16.57,41.79,1005.82,72.25,452.84
1115,26.88,73.56,1004.85,94.36,430.63
1116,14.47,48.79,1017.05,69.87,466.25
1117,22.29,45.01,1012.4,51.58,449.08
1118,19.62,62.96,1020.76,76.53,456.02
1119,10.28,41.46,1018.44,85.23,479.66
1120,21.23,61.5,1008.98,82.14,450.92
1121,26.91,74.99,1005.64,78.98,437.06
1122,13.85,45.08,1024.86,83.85,468.35
1123,8.02,39.04,1018.49,68.07,479.53
1124,5.34,39.22,1012.73,81.42,472.66
1125,24.96,65.18,1012.68,76.19,436.24
1126,29.67,71.98,1005.16,67.75,425.14
1127,7.36,41.01,1025.49,96.48,477.37
1128,21.82,63.9,1014.48,92.53,447.29
1129,16.88,38.58,1014.72,73.99,462.7
1130,16.72,44.78,1007.75,56.79,453.39
1131,27.36,63.31,1013.7,51.58,440.4
1132,15.64,44.21,1020.17,83.28,462.42
1133,14.84,42.03,1017.47,79.27,466.2
1134,22.33,70.79,1006.02,93.35,436.74
1135,25.47,59.92,1010.08,77.18,439.84
1136,25.97,43.21,1011.9,88.73,434.83
1137,19.36,39.54,1008.97,58.92,458.75
1138,13.64,44.88,1019.85,56.86,466.66
1139,8.19,41.66,1016.57,75.38,485.2
1140,22.29,43.79,1015.68,41.75,461.23
1141,21.59,66.54,1004.88,90.54,441.71
1142,27.31,68.14,1005.73,50.74,437.83
1143,9.51,40.81,1015.69,82.52,475.29
1144,19.18,58.2,1017.46,76.72,453.2
1145,24.26,68.14,1005.09,59.49,438.79
1146,28.62,70.94,1007.38,53.0,432.71
1147,23.61,63.94,1012.9,87.06,441.57
1148,26.15,64.27,1013.03,59.77,439.11
1149,17.8,46.48,1007.27,81.31,452.66
1150,19.7,51.3,1014.88,88.1,454.94
1151,26.11,73.17,1009.8,65.18,434.94
1152,10.22,38.18,1018.01,70.7,474.07
1153,23.25,63.78,1016.01,72.01,448.82
1154,13.64,34.03,1018.32,62.2,469.61
1155,30.18,65.74,1012.63,47.74,441.65
1156,26.21,65.12,1016.06,44.31,444.44
1157,28.86,73.67,1006.65,68.23,431.15
1158,6.22,38.68,1017.87,69.41,483.55
1159,16.06,47.45,1009.97,88.09,450.62
1160,25.06,44.57,1007.39,56.07,443.66
1161,25.94,77.24,1007.97,84.82,432.88
1162,17.72,50.9,1012.02,85.55,456.4
1163,19.6,60.95,1015.4,84.26,456.06
1164,23.83,64.15,1020.93,63.86,447.95
1165,13.16,54.3,1017.33,82.43,468.4
1166,16.8,56.03,1020.65,85.26,461.96
1167,6.18,41.55,1001.58,98.79,484.87
1168,21.16,78.11,1006.73,78.11,435.71
1169,21.28,70.32,1011.06,90.12,439.0
1170,29.45,75.6,1018.12,50.68,437.31
1171,17.46,39.99,1008.52,69.73,461.01
1172,31.53,70.94,1007.11,50.04,431.84
1173,13.42,38.91,1012.81,73.82,472.22
1174,28.88,54.89,1007.16,46.6,440.99
1175,28.44,74.93,1013.88,52.0,441.52
1176,7.05,43.65,1018.41,72.36,480.47
1177,8.31,40.46,1020.07,78.18,476.72
1178,3.69,38.44,1016.74,82.87,490.78
1179,11.21,44.03,1007.95,93.03,471.79
1180,19.46,46.33,1013.77,89.62,452.11
1181,10.74,52.75,1021.75,75.41,467.48
1182,28.01,73.18,1012.25,75.02,431.02
1183,23.63,58.79,1017.2,67.68,442.86
1184,24.89,64.27,1013.52,64.65,444.21
1185,31.06,67.17,1007.62,65.54,437.91
1186,27.3,65.12,1016.24,44.87,442.78
1187,24.4,69.94,1005.75,58.1,438.76
1188,26.45,75.6,1017.42,74.5,436.89
1189,15.12,52.05,1014.63,80.38,464.78
1190,32.13,69.98,1013.3,55.85,431.84
1191,15.55,43.02,1011.97,44.66,466.2
1192,24.6,75.23,1012.04,76.77,434.07
1193,11.48,44.6,1018.29,90.76,470.39
